kew_word,text_window,file,period,key_word,sentiment,confidence_score
Alemania,"importante , al rico 
				 capitalista D. Juan Fernández de Villabermeja , con su sobrina 
				 doña María y su preciosa hija la señorita doña 
				 Irene , y unos cuantos criados , que apenas cabían en la casa . D. Juan Fernández de 
				 Villabermeja , a quien todos llamaron después en su lugar D. Juan Fresco , 
				 había adoptado como hija a su sobrina María . Ésta y su 
				 hija Irene habían vivido con él en América , hasta que , 
				 hacía poco tiempo , habían vuelto a Europa y viajado por Italia , 
				 Alemania , Inglaterra y Francia . En París estaban ya , cuando recibieron , 
				 desde Madrid , un telegrama del Padre Piñón , parecido al que 
				 recibió el Padre Piñón del doctor Calvo . 
				 Toda aquella familia tomó al punto el ferro-carril y se vino a esta 
				 corte , alojándose en la pobre e incómoda casa de 
				 huéspedes , a fin de velar y cuidar a D. Faustino López de 
				 Mendoza . María e Irene acudieron con 
				 alborozo a ver al tío Juan , después del reconocimiento , y le 
				 dieron aquella nueva",SPA2019_JuanValera_LasIlusionesDelDrFaustino_annotated.xml,1860-1879,Alemania,Positive,0.5261041522026062
Alemania,"despierto . ¿ Si serían aquellos antros profundos los palacios de los duendes , y en una de las grutas estarían los escobones de las brujas , especie de corceles con que cruzan el aire , y en otra cueva estarían como en peguntosa rebotica los untos , y más allá los filtros y recetas con que esa clase de seres hace sus maleficios ? Un ' » noche pasada en aquellos sitios sería una noche de Valpurgis . En el propio riñón de una sierra andaluza , auxiliado por la imaginación , yo me creí en un monte de Alemania , que parece ser el reino de eso de la brujería . Lo que puedo asegurar es que , aunque se tenga un cerebro forjado al golpe del martillo de la ciencia positivista moderna , enfrente de lo desconocido , de lo fantástico , el cerebro vacila , y á pesar de su cúmulo de negaciones deducidas en presencia del crisol , del cálculo , del microscopio , la superstición toma por asalto la cabeza , y en la masa cortical y en todo el cerebro no vibra más idea que la de que son ciertos el cuento y la",SPA3024_Rueda_LaGitana_annotated.xml,1880-1899,Alemania,Very Negative,0.5235866904258728
América,"corteza ,   de árboles también extranjeros . Por lo demás , infinidad de   medicamentos están compuestos con el jugo de 
  diversas   plantas , con su raíz , su semilla o su corteza , o como la goma arábiga y otras con la resina de algún árbol . Apenas   hay planta que no tenga una virtud , y si algunas son todavía desconocidas , ¿ quién sabe si mañana descubrirá en   ellas la ciencia nuevas propiedades ? -¿Y de dónde sale el azúcar ? -preguntó Tomasito . -De unas cañas que también se cultivan en América , y que forman una de las principales riquezas de la Isla de Cuba . -Diga usted , papá , ¿ no hay también plantas venenosas ?   -interrogó Flora . -Las hay , y en tanto es así , que algunas que tomadas   en ciertos casos y en las dosis propinadas por un hábil   médico pueden conservar la salud , y hasta devolverla   cuando se ha perdido , si imprudentemente o por equivocación se introducen en nuestro estómago , pueden causar   la muerte . La cicuta , por ejemplo , es un eficaz veneno ;",SPA3028_PascualDeSanjuan_Flora_annotated.xml,1880-1899,América,Neutral,0.8919965624809265
América,"todas las demás , y 
 entonces ... ¡ sólo entonces ! le dije a Gutiérrez 
 sin mirarlo : -Por veinticinco mil duros causó usted 
 la muerte y la deshonra de mi padre ... ¿ Cuánto dinero 
 me pide usted ahora por su rehabilitación ? « -A usted 
 ninguno , señor conde , si no quiere dármelo 
 -respondió Gutiérrez , levantándose y 
 yendo a ponerse detrás de mi butaca para librarme 
 de su presencia- . Soy pobre ... ; ¡ he perdido al juego aquella 
 cantidad ! ... ; tengo familia en América ... , pero a 
 usted no le intereso nada ( sino aquello que sea su voluntad ) , 
 por devolverle , como le voy a devolver , o le devolverá 
 el Senado , el título de Conde y la secuestrada hacienda 
 de su señor padre ... , caudal que , dicho sea entre 
 nosotros , asciende a más de ocho millones . » -Pues 
 ¿ quién podrá pagarle a usted estos nuevos oficios , 
 caso que yo me resista a ello ? ... « -En primer lugar , usted 
 no se resistirá",SPA2004_Alarcon_ElEscandalo_annotated.xml,1860-1879,América,Very Negative,0.8059002757072449
América,"estuvieron 
						 lejos de la casa- . ¡ Nela , yo siento en mi corazón un alborozo ! ... 
						 Me parece que el Universo , las ciencias todas , la historia , la 
						 filosofía , la Naturaleza , todo eso que he aprendido , se me ha 
						 metido dentro y se está paseando por mí ... es como una procesión . 
						 Ya viste aquellos caballeros que me esperaban ayer ... -D. Carlos y su hermano , el que 
						 encontramos anoche . -El cual es un famoso sabio , que ha 
						 corrido por toda la América , haciendo maravillosas curas ... Ha 
						 venido a visitar a su hermano ... Como D. Carlos es tan buen amigo 
						 de mi padre , le ha rogado que me examine ... ¡ Qué cariñoso y qué 
						 bueno es ! Primero estuvo hablando conmigo ; preguntome varias cosas 
						 y me contó otras muy chuscas y divertidas . Después díjome que me 
						 estuviese quieto : sentí sus dedos en mis párpados ... Al cabo de un 
						 gran rato dijo unas palabras que no entendí : eran palabras de 
						 medicina . Mi padre no me ha",SPA2009_PerezGaldos_Marianela_annotated.xml,1860-1879,América,Very Positive,0.7940317988395691
América,"su 
 madre por no renovar recuerdos tristes de otros tiempos ni abrir 
 heridas del alma , recuerdos y heridas que todavía destilaban 
 sangre , según las tristezas continuas del mulato , cuyas pasiones se 
 hallaban todas reunidas y concentradas en su hija . Juntos habían 
 recorrido toda Europa y gozado todos los esparcimientos propios de 
 un viaje tan delicioso . Juntos vivían los cuatro en una paz 
 completa , sin que hubiera objeto preferible a Elena para su cariño , 
 ni otro heredero a su inmensa fortuna . Carolina estuvo adherida a América 
 mientras vivió su esposo , el caballero Jura . Le era imposible 
 dejarlo , y cuidaba de él muchas veces con riesgo de la vida , 
 porque . su locura llegaba con facilidad al furor , y por 
 consiguiente a la violencia . Pero en cuanto Jura murió , en cuanto 
 pasó el duelo , en cuanto guardó por un año entero el luto junto al 
 cementerio donde estaba enterrado , vínose a Europa , trayéndose a 
 Ricardo , que bien lo necesitaba , por haber recibido una mortal 
 herida en la",SPA2001_EmilioCastelar_Ricardo_annotated.xml,1860-1879,América,Very Positive,0.7881369590759277
América,"a la vida . Don Francisco Penáguilas , padre del 
						 joven , era un hombre más que bueno , era inmejorable , superiormente 
						 discreto , bondadoso , afable , honrado y magnánimo , no falto de 
							
							  instrucción . Nadie le aborreció jamás ; era el más 
						 respetado de todos los labradores ricos del país , y más de una 
						 cuestión se arregló por la mediación , siempre inteligente , del 
						 señor de Aldeacorba de Suso 
							  . La casa en que 
						 le hemos visto fue su cuna . Había estado de joven en América , y al 
						 regresar a España sin fortuna , había entrado a servir en la Guardia 
						 civil . Retirado a su pueblo natal , donde se dedicaba a la labranza 
						 y a la ganadería , heredó regular hacienda , y en la época de nuestra 
						 historia acababa de heredar otra muy grande . Su esposa , que era andaluza , había 
						 muerto en edad muy temprana , dejándole un solo hijo , que desde el 
						 nacer demostró hallarse privado en absoluto del más precioso de los 
						 sentidos . Esto fue la pena más",SPA2009_PerezGaldos_Marianela_annotated.xml,1860-1879,América,Very Positive,0.7822073101997375
América,"un aventurero en 
 América , o un voluntario como el manco insigne de Lepanto , mientras 
 los Grandes se disputaban , por las antecámaras o retretes de 
 Palacio , los virreinatos y encomiendas , o las « llaves » de su 
 servidumbre . Pero más comúnmente vivieron los señores montañeses 
 retirados en sus casonas y mayorazgos , prefiriendo ser los primeros 
 de su aldea , a cualquier puesto de la corte , aunque sus segundones 
 se hicieran por su cabeza o por sus puños , obispos y generales , o 
 trajeran de América con qué adquirir títulos y mujeres , de quienes , 
 a la vuelta de pocas generaciones , se pudiera decir lo que de los 
 dineros del sacristán . Dicho todo esto , como quien no dice 
 nada ni se paga mucho ni poco del valor de lo que dice , y que a 
 Neluco y a mí nos había cautivado bastante más que los pedruscos 
 mohosos de la torre , cuya importancia histórica y arqueológica no 
 desconocíamos , se encogió de hombros el solariego volviendo la 
 espalda al edificio , y enlazándonos a",SPA3008_Pereda_PArriba_annotated.xml,1880-1899,América,Neutral,0.7590062618255615
América,"si le diera a usted , y a nosotros nos dejan entrar hasta la cama , pues ya verá usted . -Pero será mejor que todo ese cariño lo veamos con salud . -La señora perdonará ; pero mi mujer nunca sabe lo que dice , porque nunca dice lo que quiere decir . -Y usted , Santiago , ¿ también querría verme con el tifus ? -Señora , yo la quiero ver a usted con todas las felicidades de la tierra . -Pero no se ponga usted tan serio . Vaya , vaya ; es preciso cuidarse . Aquella América ingrata consume a la gente joven . -También el hospital es un ingrato . -También . Y , ¿ cuándo ha salido usted ? -Esta mañana . -Y , ¿ dónde ha estado usted ? -Me vine aquí en seguida , como usted lo había mandado . -Y en seguida fui yo a decírselo a usted . -Muchas gracias a todos , pero yo no exigía tanta diligencia . Mi deseo era únicamente saber pronto la salida de Santiago , para ver en qué estado se hallaba , y prometerle mi apoyo antes que él se desesperase o se crease",SPA4022_Lanza_LaRendicionDeSantiago_annotated.xml,1900-1920,América,Very Positive,0.7540491223335266
América,"darle mi verdadero péseme ... Dispénseme lo desusado de la hora , puesto que mas larde no me hubiera sido posible cumplir con este deber . Clara miró asombrada al rostro de Diego . — Y vengo al propio tiempo á despedirme de V. ¡ Parte V. ! preguntó Clara con una ansiedad que no pudo disimular . — Para América . — ¿ Hoy mismo ? — Dentro de dos horas . — ¿ Para volver ? ... — ¡ Nunca ! Los ojos de Clara se bajaron al suelo . — Señora baronesa , acuérdese V. que en América tiene un amigo que se llama Augusto Mendoza . Diego salió dejando á Clara absorta y sin tiempo de decirle otra palabra , y pasó inmediatamente al cementerio . Llegóse á la tumba de los pobres , oró un momento arrodillado , y esclamó luego levantándose : — ¡ Adios , madre mia ! Dos horas despues salia del puerto una fragata que llevaba á su bordo un desterrado mas infeliz que el de la Perla . Aquel llevaba consigo el dolor con la esperanza ; éste , muerta la esperanza , ni siquiera sentia ya el dolor ! SEGUNDA",SPA2012_Altadill_BarcelonaYsusMisterios_annotated.xml,1860-1879,América,Very Negative,0.7443053126335144
